,회사코드,상승율,업종
985,187870,8.264735510602245,특수 목적용 기계 제조업
986,263690,9.092885549347217,의료용 기기 제조업
987,033430,-5.2703100612275176,특수 목적용 기계 제조업
988,171120,3.0337530744660546,기타 화학제품 제조업
989,281740,-2.4310239226977957,기타 화학제품 제조업
990,277810,-10.758331629523617,특수 목적용 기계 제조업
991,067730,-0.6548538263004083,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
992,042500,1.6440003453148178,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
993,147760,-1.6773332649538302,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
994,127160,-6.0543483344528015,전자부품 제조업
995,215200,0.3127571265630982,일반 교습 학원
996,235980,23.785779481562635,자연과학 및 공학 연구개발업
997,100030,10.235019072228377,소프트웨어 개발 및 공급업
998,012860,0.9150031887713551,자동차 신품 부품 제조업
999,006920,-0.9864010642837739,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1000,059090,-2.594858264049446,반도체 제조업
1001,214180,-2.133460105418375,기타 정보 서비스업
1002,035620,7.096069403249032,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1003,301300,-6.708378691880263,소프트웨어 개발 및 공급업
1004,032980,-2.0672510253746004,음·식료품 및 담배 도매업
1005,323990,-10.000000000000028,자연과학 및 공학 연구개발업
1006,206400,67.30711315048354,소프트웨어 개발 및 공급업
1007,082800,8.525149594184496,반도체 제조업
1008,083650,-0.2008872428692994,일반 목적용 기계 제조업
1009,042600,0.1253543875704305,전자부품 제조업
1010,019770,0.7824121525920359,특수 목적용 기계 제조업
1011,046890,-1.491863465713298,반도체 제조업
1012,027040,-1.7828134766520605,기계장비 및 관련 물품 도매업
1013,093920,4.780625232997764,통신 및 방송 장비 제조업
1014,122690,0.6661424863432752,자동차 신품 부품 제조업
1015,123420,-21.232775380182847,소프트웨어 개발 및 공급업
1016,043260,0.10857673142108451,전자부품 제조업
1017,039310,-2.517150229059959,여행사 및 기타 여행보조 서비스업
1018,234340,-18.097749531539232,기타 정보 서비스업
1019,094840,0.8443448158756223,통신 및 방송 장비 제조업
1020,115570,-1.5997510410958666,플라스틱제품 제조업
1021,033170,-5.10897378835835,반도체 제조업
1022,025320,-6.193446148086193,전자부품 제조업
1023,215600,-200.79324518629664,자연과학 및 공학 연구개발업
1024,017000,-3.3092348735640815,건물 건설업
1025,243840,0.21943910237878178,일차전지 및 축전지 제조업
1026,264660,0.6631873228974422,특수 목적용 기계 제조업
1027,060590,1.577358951402698,의약품 제조업
1028,154030,2.2088381224661697,작물 재배업
1029,227610,-10.419227469474167,기타 화학제품 제조업
1030,307180,-11.533974139102686,전구 및 조명장치 제조업
1031,185490,66.19550936081264,자연과학 및 공학 연구개발업
1032,175250,-1.6511154076764138,의약품 제조업
1033,065660,-4.299464551344418,기타 전문 도매업
1034,140670,-2.748630585864437,전자부품 제조업
1035,123750,10.624893486879927,그외 기타 운송장비 제조업
1036,117670,2.266464446898817,반도체 제조업
1037,205500,44.78539576365665,소프트웨어 개발 및 공급업
1038,092600,9.166678389329917,반도체 제조업
1039,217480,-9.27942139095569,기타 화학제품 제조업
1040,298060,110.724110958486,의약품 제조업
1041,900080,-6.147504013982967,기타 금융업
1042,080000,1.4131624520106243,특수 목적용 기계 제조업
1043,041910,2.7824498548411993,의약품 제조업
1044,195990,-2.1174246581835185,특수 목적용 기계 제조업
1045,088800,-5.4106373194656365,통신 및 방송 장비 제조업
1046,239610,13.530383947438947,기타 식품 제조업
1047,089530,-4.389074184363256,반도체 제조업
1048,200470,-0.5049695415732094,"그외 기타 전문, 과학 및 기술 서비스업"
1049,109960,0.25763962317185035,기타 전문 도매업
1050,064510,-2.3848705764433333,특수 목적용 기계 제조업
1051,064090,-30.2339757439576,상품 종합 도매업
1052,333620,10.966338770416842,기타 전기장비 제조업
1053,217820,1.649126052034496,특수 목적용 기계 제조업
1054,198080,-0.22276237560503517,전자부품 제조업
1055,290650,-3.101418993649023,의약품 제조업
1056,083310,-9.213345111084132,특수 목적용 기계 제조업
1057,169330,-2.165654871328511,시장조사 및 여론조사업
1058,347890,0.4909335551926384,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1059,259630,-3.2655881232122135,특수 목적용 기계 제조업
1060,053280,2.40690158813679,무점포 소매업
1061,900300,-14.377322076133204,기타 금융업
1062,309930,4.813664596273292,기타 생활용품 소매업
1063,082210,-2.266895150031322,사진장비 및 광학기기 제조업
1064,153710,-3.4909359970403258,의료용품 및 기타 의약 관련제품 제조업
1065,122990,-4.8238777499850185,전자부품 제조업
1066,232140,-5.282099068815142,특수 목적용 기계 제조업
1067,114630,3.184582436473011,화학섬유 제조업
1068,072470,-0.6817213151165386,자동차 신품 부품 제조업
1069,103840,0.42726603186344153,"과실, 채소 가공 및 저장 처리업"
1070,018620,3.1859236524341417,의약품 제조업
1071,032940,2.7278428796107117,기계장비 및 관련 물품 도매업
1072,024800,-1.301854744147492,육상 여객 운송업
1073,263770,-0.4439422991571159,1차 철강 제조업
1074,065440,3.118268446101312,소프트웨어 개발 및 공급업
1075,102710,-0.07776078538196143,기타 화학제품 제조업
1076,063760,-19.511501213061763,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1077,083470,-6.64071436645561,플라스틱제품 제조업
1078,035810,-1.9788701823715467,동물용 사료 및 조제식품 제조업
1079,096040,5.461235341594265,기타 전문 도매업
1080,017250,-3.5570102185208308,영상 및 음향기기 제조업
1081,065530,-0.3802177083522356,전기 통신업
1082,217190,4.445341248448914,특수 목적용 기계 제조업
1083,122310,0.08853246697238758,의료용 기기 제조업
1084,159580,2.4859351743998492,생활용품 도매업
1085,033100,4.522006979883587,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1086,044060,1.6965983075970523,일반 목적용 기계 제조업
1087,094360,10.228555877102831,소프트웨어 개발 및 공급업
1088,307930,0.7602138232033344,기타 금융업
1089,192250,12.65404429552893,소프트웨어 개발 및 공급업
1090,115500,2.5724697058795196,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1091,093320,-2.5726537212934453,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1092,217600,2.983972124200738,자연과학 및 공학 연구개발업
1093,078650,-8.789273057431325,사진장비 및 광학기기 제조업
1094,089890,-0.7029564926930282,특수 목적용 기계 제조업
1095,029960,4.364469636447338,폐기물 처리업
1096,052330,-5.654244245651732,영상 및 음향기기 제조업
1097,200130,0.8853800317816531,기초 의약물질 및 생물학적 제제 제조업
1098,016600,-1.2375960717445538,기타 금융업
1099,110790,-0.5766774494795135,봉제의복 제조업
1100,219130,-0.9489575826213545,전자부품 제조업
1101,023160,-0.6921441531769222,1차 철강 제조업
1102,117730,-4.928721192834264,특수 목적용 기계 제조업
1103,340570,0.8611204024539473,의료용품 및 기타 의약 관련제품 제조업
1104,062860,0.6527927100982662,반도체 제조업
1105,034230,-0.3644704188443048,유원지 및 기타 오락관련 서비스업
1106,214450,-2.2520702708199485,생활용품 도매업
1107,049120,-3.1864510741979957,전자부품 제조업
1108,131760,-3.7954997760591898,특수 목적용 기계 제조업
1109,087010,-8.655640069976892,기초 의약물질 및 생물학적 제제 제조업
1110,022100,-1.5088275074374926,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1111,023900,-1.0548950818813716,알코올음료 제조업
1112,214270,0.4327061609838998,소프트웨어 개발 및 공급업
1113,220100,3.7634994853320625,의약품 제조업
1114,051380,1.056462966204293,기계장비 및 관련 물품 도매업
1115,031980,-7.274531613696933,특수 목적용 기계 제조업
1116,347740,-28.60378151260506,"그외 기타 전문, 과학 및 기술 서비스업"
1117,304840,27.893772893772915,의료용품 및 기타 의약 관련제품 제조업
1118,106080,-8.76312316715543,전자부품 제조업
1119,080720,-8.870693502476412,의약품 제조업
1120,054040,5.0953529297612885,전자부품 제조업
1121,053590,4.247031916411093,자동차 신품 부품 제조업
1122,226440,-8.32818643302441,특수 목적용 기계 제조업
1123,005860,1.1681252913361788,동물용 사료 및 조제식품 제조업
1124,900270,-4.579522278090734,기타 금융업
1125,061250,-0.5756633822336864,의약품 제조업
1126,097870,-2.470554816195717,"비료, 농약 및 살균, 살충제 제조업"
1127,050090,-0.7738447077367526,전자부품 제조업
1128,243070,-0.6036613051897771,의약품 제조업
1129,145020,-7.02760941907742,기초 의약물질 및 생물학적 제제 제조업
1130,343090,-103.78787878787875,의료용품 및 기타 의약 관련제품 제조업
1131,200580,3.4356178707817575,의료용 기기 제조업
1132,210120,3.4593907092241536,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1133,217320,1.3505404267265586,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1134,236030,-8.327167041274175,"곡물가공품, 전분 및 전분제품 제조업"
1135,286000,-5.951412151460207,기타 화학제품 제조업
1136,149300,-0.4718808679614567,기초 의약물질 및 생물학적 제제 제조업
1137,238170,4.049978211252014,합성고무 및 플라스틱 물질 제조업
1138,224760,-5.578548429486719,토목 건설업
1139,311060,-2.5628031339385653,특수 목적용 기계 제조업
1140,135160,-1.0060912292716846,절연선 및 케이블 제조업
1141,006840,-6.646786520845787,기타 금융업
1142,001040,-0.36042403912668003,기타 금융업
1143,011150,-0.6985580699007178,기타 식품 제조업
1144,016610,0.2975238012437133,금융 지원 서비스업
1145,139130,-0.02726103099349458,기타 금융업
1146,000210,-2.9539863592298095,기타 금융업
1147,001940,-0.13307760693991927,1차 철강 제조업
1148,030210,-0.3279064149917858,금융 지원 서비스업
1149,003550,-1.7232452227927042,기타 금융업
1150,034220,-3.37125229584042,전자부품 제조업
1151,010950,-5.668086303003969,석유 정제품 제조업
1152,001740,-0.20229202065252738,기타 전문 도매업
1153,302440,0.8227034600389861,기초 의약물질 및 생물학적 제제 제조업
1154,285130,2.075058120382095,합성고무 및 플라스틱 물질 제조업
1155,000660,-12.385235044372765,반도체 제조업
1156,064960,1.3792462267607362,자동차 신품 부품 제조업
1157,013580,0.6201578717577122,토목 건설업
1158,010130,-1.527350537802478,1차 비철금속 제조업
1159,003920,-3.2193313843690254,낙농제품 및 식용빙과류 제조업
1160,025860,-0.1041555054288843,"비료, 농약 및 살균, 살충제 제조업"
1161,090350,0.288503114795018,기타 화학제품 제조업
1162,001680,1.1375539437730422,기타 식품 제조업
1163,117580,0.3172083682068272,연료용 가스 제조 및 배관공급업
1164,016710,0.09123176964172057,회사 본부 및 경영 컨설팅 서비스업
1165,084010,1.6478879124686077,1차 철강 제조업
1166,001080,-0.2794039414457543,1차 철강 제조업
1167,008420,-1.8703649976975096,1차 철강 제조업
1168,003650,1.057244009810546,석유 정제품 제조업
1169,001340,-0.09608922612489447,기초 화학물질 제조업
1170,007210,-1.568518514168242,기타 비금속 광물제품 제조업
1171,026940,0.1747172494540488,1차 철강 제조업
1172,015350,-0.3666156689132431,연료용 가스 제조 및 배관공급업
1173,002070,1.6169658209045774,봉제의복 제조업
1174,100220,-5.408630290124061,"서적, 잡지 및 기타 인쇄물 출판업"
1175,001470,3.039938200436008,토목 건설업
1176,006660,-3.465674029856119,자동차 신품 부품 제조업
1177,032830,-0.07349349543973364,보험업
1178,009150,1.2938968084509317,전자부품 제조업
1179,272550,0.45602593689041104,플라스틱제품 제조업
1180,004440,-1.3476052550070867,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1181,009470,-0.6413553153097197,전자부품 제조업
1182,000390,0.4107584421955699,기타 화학제품 제조업
1183,007540,2.650608682933798,기타 금융업
1184,007860,1.3834320259111883,기타 금융업
1185,008490,1.2673810902244125,기타 화학제품 제조업
1186,001430,-1.6879651045568709,1차 철강 제조업
1187,027970,3.728277312125776,"펄프, 종이 및 판지 제조업"
1188,004970,-4.8377186660067215,어로 어업
1189,034300,-0.2004982068414063,건물 건설업
1190,005800,-1.490087263746141,봉제의복 제조업
1191,001720,0.14941210753959944,금융 지원 서비스업
1192,009270,0.1677807280308657,봉제의복 제조업
1193,002870,-16.84117993719949,"펄프, 종이 및 판지 제조업"
1194,267850,-7.702012070707841,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1195,023960,-7.085805997685276,토목 건설업
1196,298690,-11.914542254884184,항공 여객 운송업
1197,078520,-11.518961475438937,기타 화학제품 제조업
1198,007460,-0.7581311082921517,기타 금속 가공제품 제조업
1199,900140,1.489506630615578,자동차 판매업
1200,271560,3.839756653661037,기타 식품 제조업
1201,004720,-5.220834181148232,의약품 제조업
1202,006980,1.04930324544064,"곡물가공품, 전분 및 전분제품 제조업"
1203,010600,-5.015649187594034,상품 중개업
1204,000910,1.3111936761467087,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1205,003470,0.07721995300497324,금융 지원 서비스업
1206,103590,0.4487256106083695,절연선 및 케이블 제조업
1207,001560,-1.0666657410819513,기타 비금속 광물제품 제조업
1208,004700,-0.2409534003244297,"가죽, 가방 및 유사제품 제조업"
1209,018470,-0.8702810496380353,1차 비철금속 제조업
1210,035720,1.7746954928043492,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1211,009070,0.575331605748128,도로 화물 운송업
1212,030200,-0.4527206895706423,전기 통신업
1213,003690,0.014947871383945535,재 보험업
1214,144620,-0.59021952611935,화학섬유 제조업
1215,005740,0.8713850699571439,기타 금융업
1216,039490,0.05612926481787536,금융 지원 서비스업
1217,003240,-2.321276775445673,화학섬유 제조업
1218,011280,0.1318673947074272,"골판지, 종이 상자 및 종이용기 제조업"
1219,019180,-0.15001864817413815,기타 전기장비 제조업
1220,028670,-0.06146681830649171,해상 운송업
1221,010820,2.448348822797616,무기 및 총포탄 제조업
1222,090080,1.404931101399984,자동차 신품 부품 제조업
1223,039130,-11.122307670278214,여행사 및 기타 여행보조 서비스업
1224,172580,0.4573882136235912,운송장비 임대업
1225,000240,-7.833702109621555,기타 금융업
1226,002390,1.7019778435509831,의약품 제조업
1227,069640,-7.089303481189755,"섬유, 의복, 신발 및 가죽제품 소매업"
1228,213500,0.5226284642622923,"펄프, 종이 및 판지 제조업"
1229,014680,2.350717221179372,기초 화학물질 제조업
1230,004710,0.44493569889889134,전자부품 제조업
1231,002320,0.7658890313874459,도로 화물 운송업
1232,195870,-0.16407226472820632,전자부품 제조업
1233,079430,-1.4721110253213805,가구 제조업
1234,069960,-1.6633941012117723,종합 소매업
1235,093240,0.5892713012808931,봉제의복 제조업
1236,003010,1.4157806946043983,기계장비 및 관련 물품 도매업
1237,002460,1.2279308120862527,건물 건설업
1238,013520,-0.49718018238972983,자동차 신품 부품 제조업
1239,298050,-0.6103642018477825,화학섬유 제조업
1240,079980,0.49668805381076275,화학섬유 제조업
1241,051500,-1.7943582364235204,음·식료품 및 담배 도매업
1242,023460,3.3738498747758685,신탁업 및 집합투자업
1243,068790,0.9952566221528922,특수 목적용 기계 제조업
1244,130500,-1.4219593036823106,기타 섬유제품 제조업
1245,024840,-1.030158933488299,1차 비철금속 제조업
1246,046440,1.9589321157953457,소프트웨어 개발 및 공급업
1247,052900,3.748792270531402,플라스틱제품 제조업
1248,114450,-2.2525237415924644,기초 의약물질 및 생물학적 제제 제조업
1249,060370,-2.9052504212119517,전기 및 통신 공사업
1250,065150,-15.065726385868345,음·식료품 및 담배 도매업
1251,046140,2.2225441269847908,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1252,040610,-0.40192591085755897,자동차 신품 부품 제조업
1253,289080,-12.267885638576802,기타 금융업
1254,048770,-1.6147079320161928,일반 목적용 기계 제조업
1255,057030,-1.0955741298986024,교육지원 서비스업
1256,052220,1.756378693611286,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1257,078890,-0.7968504472151947,통신 및 방송 장비 제조업
1258,063080,27.318546265009918,소프트웨어 개발 및 공급업
1259,011040,-2.967057206981376,의약품 제조업
1260,900280,-1.6625348813190848,기타 금융업
1261,014200,4.853972996109959,자동차용 엔진 및 자동차 제조업
1262,066620,-5.062605019937436,실내건축 및 건축마무리 공사업
1263,242040,-0.6734696600732101,소프트웨어 개발 및 공급업
1264,089600,-0.9815863041369305,광고업
1265,036800,-1.186115046009481,전기 통신업
1266,111710,2.7662265124992387,스포츠 서비스업
1267,212560,0.22071760331728277,자동차 신품 부품 제조업
1268,311390,-2.110392355585368,기타 식품 제조업
1269,089140,-16.337954038715747,유리 및 유리제품 제조업
1270,225570,45.6741599334455,소프트웨어 개발 및 공급업
1271,104620,-11.153680002293193,여행사 및 기타 여행보조 서비스업
1272,285490,7.642606154269443,그외 기타 제품 제조업
1273,060260,-1.3597385804871487,플라스틱제품 제조업
1274,064260,-0.39985013021129373,소프트웨어 개발 및 공급업
1275,131220,1.1018235437449742,기계장비 및 관련 물품 도매업
1276,021040,-4.507794197317939,1차 철강 제조업
1277,067080,-1.1015796574186385,의약품 제조업
1278,041930,-0.4480962781660438,고무제품 제조업
1279,228340,-6.050115220992662,"시멘트, 석회, 플라스터 및 그 제품 제조업"
1280,263720,4.28152901240913,"서적, 잡지 및 기타 인쇄물 출판업"
1281,079810,-5.323203083579746,특수 목적용 기계 제조업
1282,300120,-34.15979875979877,소프트웨어 개발 및 공급업
1283,084650,35.97122828402416,자연과학 및 공학 연구개발업
1284,900260,-5.042216182696251,기타 금융업
1285,302550,2.0564102943316347,의료용 기기 제조업
1286,277070,-1.9680076728811657,신탁업 및 집합투자업
1287,195500,0.17168797112086617,"도축, 육류 가공 및 저장 처리업"
1288,133750,7.590598152655174,일반 교습 학원
1289,241770,-27.72147569359702,기타 화학제품 제조업
1290,101330,-4.165755596011833,통신 및 방송 장비 제조업
1291,033200,-5.184175724905036,전자부품 제조업
1292,314930,-12.771920989312296,의료용 기기 제조업
1293,038460,-3.1596935087361264,전자부품 제조업
1294,225530,-1.9503883117322032,기타 비금속 광물제품 제조업
1295,226340,-18.010592200288883,기타 화학제품 제조업
1296,288330,33.57053487053488,기초 의약물질 및 생물학적 제제 제조업
1297,086670,-0.7670692650488115,일반 목적용 기계 제조업
1298,082920,-1.2731117217688663,일차전지 및 축전지 제조업
1299,053700,-0.7332347397776091,자동차 신품 부품 제조업
1300,009620,1.6905833595078668,1차 비철금속 제조업
1301,054540,0.5226439575918813,"구조용 금속제품, 탱크 및 증기발생기 제조업"
1302,000250,-3.77592740394064,의약품 제조업
1303,263540,-10.777924105041,"항공기,우주선 및 부품 제조업"
1304,092190,-1.5101934824998777,반도체 제조업
1305,063170,-2.367819198769912,상품 중개업
1306,018680,7.795863628339907,의약품 제조업
1307,037350,-1.0018915422885357,"건축기술, 엔지니어링 및 관련 기술 서비스업"
1308,234100,2.7454011429112133,자동차 신품 부품 제조업
1309,024830,1.1890625970814177,자동차 신품 부품 제조업
1310,268600,-94.43130717442699,자연과학 및 공학 연구개발업
1311,290690,1.3764413366038448,전구 및 조명장치 제조업
1312,258790,1.208368165911684,소프트웨어 개발 및 공급업
1313,033790,-0.19797322242974447,통신 및 방송 장비 제조업
1314,159910,-19.246934513454107,기타 화학제품 제조업
1315,048870,5.095840584976562,의료용 기기 제조업
1316,139050,4.6931371668035355,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1317,065350,-0.7152611476619085,가정용 기기 제조업
1318,056700,2.1511239058426264,플라스틱제품 제조업
1319,356890,3.8200693265421624,소프트웨어 개발 및 공급업
1320,217330,-0.7680976430976456,자연과학 및 공학 연구개발업
1321,115530,1.1768429038251458,전자부품 제조업
1322,226350,-0.8828311932130497,전자부품 제조업
1323,059100,5.238033160259678,전자부품 제조업
1324,032080,0.5387043577795034,"섬유제품 염색, 정리 및 마무리 가공업"
1325,053800,1.115066679890609,소프트웨어 개발 및 공급업
1326,131370,9.05126110460215,소프트웨어 개발 및 공급업
1327,131400,-4.434162450491148,전자부품 제조업
1328,019990,-0.40253643300238284,일반 목적용 기계 제조업
1329,038680,-0.9506017828928769,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1330,031330,-0.27989653097950723,기계장비 및 관련 물품 도매업
1331,052020,-35.78415071062585,기계장비 및 관련 물품 도매업
1332,058610,1.0846906626428516,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1333,176440,-30.75963016076073,전자부품 제조업
1334,028300,-1.5726497751527002,선박 및 보트 건조업
1335,021080,1.1964632349694568,신탁업 및 집합투자업
1336,262260,2.0874919231139755,기타 전기장비 제조업
1337,089970,-3.503880821896418,특수 목적용 기계 제조업
1338,230360,16.17770998328314,광고업
1339,038870,4.859099235433808,사업시설 유지·관리 서비스업
1340,128540,-4.718960253094757,자동차 신품 부품 제조업
1341,064850,0.480068675990624,기타 정보 서비스업
1342,083500,5.75753755827788,특수 목적용 기계 제조업
1343,054940,-1.3935449443128516,실내건축 및 건축마무리 공사업
1344,317870,-7.4461197981302245,그외 기타 제품 제조업
1345,073110,-7.226636917169137,전자부품 제조업
1346,179290,1.2819062227642823,의료용 기기 제조업
1347,123040,-0.07656421591624318,자동차 신품 부품 제조업
1348,033160,-9.106668046733,전자부품 제조업
1349,046120,-4.342836057975761,기타 과학기술 서비스업
1350,138080,9.745392590957634,통신 및 방송 장비 제조업
1351,244460,-18.541528586919647,기초 의약물질 및 생물학적 제제 제조업
1352,155650,-1.7122146171565629,전자부품 제조업
1353,251370,0.28229420546673084,기초 화학물질 제조업
1354,193250,3.763603519524932,전자부품 제조업
1355,332570,-5.453910466439971,전자부품 제조업
1356,079000,-5.028356696003082,플라스틱제품 제조업
1357,115440,-3.8579300389990525,통신 및 방송 장비 제조업
1358,240810,-10.2601210764882,특수 목적용 기계 제조업
1359,065370,7.395185543920664,소프트웨어 개발 및 공급업
1360,018000,-4.26963253317373,일반 목적용 기계 제조업
1361,069330,2.7243257439186297,전자부품 제조업
1362,049520,-6.653480467086064,전자부품 제조업
1363,263050,-1.7010195192013373,기초 의약물질 및 생물학적 제제 제조업
1364,115610,-9.140073859106039,반도체 제조업
1365,080010,-3.207681398668167,상품 중개업
1366,052190,-7.7780803037177755,창작 및 예술관련 서비스업
1367,095190,-1.226904033085634,특수 목적용 기계 제조업
1368,294090,39.9158653846154,의료용 기기 제조업
1369,160600,0.5049004227061189,특수 목적용 기계 제조업
1370,134060,3.3019049616259797,"서적, 잡지 및 기타 인쇄물 출판업"
1371,001840,-0.9067975740106892,건물 건설업
1372,024810,-1.4432595196842133,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1373,071200,0.38497823828603206,소프트웨어 개발 및 공급업
1374,068330,4.211619590059266,일반 목적용 기계 제조업
1375,950140,6.475425797823299,기타 화학제품 제조업
1376,174880,-13.1883601970805,통신 및 방송 장비 제조업
1377,045510,-0.9178015993303712,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1378,361390,0.034655311872661534,통신 및 방송 장비 제조업
1379,137950,1.4332839867105758,기타 화학제품 제조업
1380,058420,3.7134612910537803,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1381,064800,2.5809355690646987,"섬유, 의복, 신발 및 가죽제품 소매업"
1382,239340,-8.057417909730388,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1383,072020,-1.1497423301034566,기초 의약물질 및 생물학적 제제 제조업
1384,314130,54.30129672006103,기초 의약물질 및 생물학적 제제 제조업
1385,115450,-2.4945228170446154,기타 전문 도매업
1386,016920,-1.7603122089323169,기계장비 및 관련 물품 도매업
1387,293490,-2.66338888938648,소프트웨어 개발 및 공급업
1388,042000,-6.728360599989125,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
1389,025880,-1.0484386384198436,동물용 사료 및 조제식품 제조업
1390,073010,5.424812041891727,일반 목적용 기계 제조업
1391,033110,6.940367816542531,종합 소매업
1392,046070,-0.45617027230023655,자동차 신품 부품 제조업
1393,196450,-1.1089561644037176,사진장비 및 광학기기 제조업
1394,115180,427.08771929824576,자연과학 및 공학 연구개발업
1395,900250,-8.738740457462011,기타 금융업
1396,045520,1.1445625513887148,일반 목적용 기계 제조업
1397,214150,13.739007368688267,의료용 기기 제조업
1398,215480,-14.544192548587386,"섬유, 의복, 신발 및 가죽제품 소매업"
1399,057680,15.711222599321252,소프트웨어 개발 및 공급업
1400,104480,-3.8527930515570605,화학섬유 제조업
1401,084730,1.1008190610117503,통신 및 방송 장비 제조업
1402,027710,-0.2936254260954825,동물용 사료 및 조제식품 제조업
1403,263750,-48.98304409232711,소프트웨어 개발 및 공급업
1404,318020,-1.4539849033654784,컴퓨터 및 주변장치 제조업
1405,041020,24.85589413251709,소프트웨어 개발 및 공급업
1406,290720,-16.406964482219315,무점포 소매업
1407,053160,-4.7266676984986855,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1408,128660,0.41427878319619105,1차 비철금속 제조업
1409,057880,2.9431196723899453,"섬유, 의복, 신발 및 가죽제품 소매업"
1410,166090,0.24325936467898387,반도체 제조업
1411,041460,-5.271595876557707,소프트웨어 개발 및 공급업
1412,021650,2.345308170794469,플라스틱제품 제조업
1413,256150,4.084974097390887,일반 목적용 기계 제조업
1414,034810,-44.05490619018472,기타 금융업
1415,084990,-15.219398218705086,자연과학 및 공학 연구개발업
1416,041440,-2.841129803491188,특수 목적용 기계 제조업
1417,064240,3.5534765400654087,영상 및 음향기기 제조업
1418,200670,-0.4142525762681396,의약품 제조업
1419,084110,0.18176652157000697,의약품 제조업
1420,024060,-1.0450212444185267,기타 전문 도매업
1421,278990,0.684482485165593,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
1422,183410,11.077011224070052,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
1423,086220,-5.206765257493141,기타 식품 제조업
1424,199150,11.531494467605793,소프트웨어 개발 및 공급업
1425,162120,-8.301729479828353,기타 전기장비 제조업
1426,215050,-2.9306067717063375,기타 화학제품 제조업
1427,149010,1.0882474457819515,반도체 제조업
1428,223220,-4.448240165631478,소프트웨어 개발 및 공급업
1429,246250,-8.518828594860578,기타 과학기술 서비스업
1430,093510,-5.242014341590614,자동차 신품 부품 제조업
1431,337840,-18.57575757575757,의료용 기기 제조업
1432,208850,11.690837800277945,기타 전기장비 제조업
1433,341310,0.6358034305050198,기타 섬유제품 제조업
1434,327610,-16.207184628237258,자연과학 및 공학 연구개발업
1435,303360,0.7716963315888214,의료용품 및 기타 의약 관련제품 제조업
1436,242350,-1.7395897715396649,"영화, 비디오물, 방송프로그램 제작 및 배급업"
1437,027410,0.19479612104235522,기타 금융업
1438,000590,-0.10183276480035625,기타 금융업
1439,012030,5.498393567224638,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
1440,017940,-0.45819574137620256,기타 전문 도매업
1441,007070,0.1386191258781582,종합 소매업
1442,012630,2.0943644180953553,기타 금융업
1443,009440,-3.7312228419365003,기타 금융업
1444,032640,-0.8179861051412538,전기 통신업
1445,005090,1.882819149670132,전기업
1446,003570,2.987803931556801,자동차 신품 부품 제조업
1447,036530,1.8493076670600956,기타 금융업
1448,005610,-1.5773098229535352,기타 식품 제조업
1449,077970,0.1869600662558631,일반 목적용 기계 제조업
1450,267290,-0.3039369766775018,연료용 가스 제조 및 배관공급업
1451,000050,-0.40642148382711407,종합 소매업
1452,002240,-0.5321800915501588,1차 철강 제조업
1453,009290,0.672124695226508,의약품 제조업
1454,037710,-0.07969741418848574,종합 소매업
1455,339770,-2.41821696885097,음·식료품 및 담배 도매업
1456,008870,-1.9874216790712385,유리 및 유리제품 제조업
1457,011780,3.5838368988240306,기초 화학물질 제조업
1458,073240,1.5047634848259654,고무제품 제조업
1459,006570,-1.8201160250956632,기타 금속 가공제품 제조업
1460,003540,0.11607396927112738,금융 지원 서비스업
1461,006340,0.36977184713833006,절연선 및 케이블 제조업
1462,024890,-2.446137561612665,플라스틱제품 제조업
