,회사이름,회사코드,옥수치20/03,옥수치20/06,옥수치20/09,옥수치20/12,업종
45,세방전지,4490,2.731655061596144,2.3554603854389717,3.0986645922468568,3.4299314013719724,일차전지 및 축전지 제조업
46,세아제강지주,3030,1.3464064552448864,0.6262135922330098,1.077083436739961,0.19728986033954626,기타 금융업
47,세원셀론텍,91090,0.4976580796252928,0.0916030534351145,-0.5164034021871203,-2.0270270270270268,"구조용 금속제품, 탱크 및 증기발생기 제조업"
48,신한알파리츠,293940,0.0,225.0,0.0,314.70588235294116,부동산 임대 및 공급업
49,신한지주,55550,0.21854299225922602,0.21820021329800968,0.2494731277748618,0.1603816983019144,기타 금융업
50,쌍용자동차,3620,-5.712299403279069,-7.1181083216825725,-5.778769841269843,-8.994810686142609,자동차용 엔진 및 자동차 제조업
51,영화금속,12280,0.1519756838905775,-1.2935883014623173,-1.1345218800648298,-1.0764262648008611,자동차 신품 부품 제조업
52,오뚜기,7310,3.247416827523561,2.9385623819575604,3.252387448840382,1.5695067264573992,기타 식품 제조업
53,윌비스,8600,0.942684766214178,-1.6306408797876375,0.8365019011406843,0.777302759424796,생활용품 도매업
54,유나이티드,33270,4.2081447963800915,4.26497277676951,4.821428571428573,4.846822130772748,의약품 제조업
55,인지컨트롤스,23800,0.4049607694254619,-1.0369582557830364,0.7594936708860759,-0.9268795056642636,자동차 신품 부품 제조업
56,인터지스,129260,0.26896180742334586,0.20768431983385252,0.4735595895816891,1.3290113452188006,도로 화물 운송업
57,일성건설,13360,0.4187994416007445,1.6630901287553648,1.1784511784511784,3.2889584964761163,토목 건설업
58,일진다이아,81000,2.2222222222222223,1.209103840682788,2.7665317139001346,0.21052631578947367,기타 화학제품 제조업
59,자화전자,33240,-5.306298533218292,-0.78125,-1.8849206349206349,-0.6963788300835655,전자부품 제조업
60,제일약품,271980,,1.0755316548521143,0.291970802919708,0.0,의약품 제조업
61,제일파마홀딩스,2620,1.3396375098502755,1.142944224321853,0.4533091568449682,0.5357416194703811,회사 본부 및 경영 컨설팅 서비스업
62,조비,1550,1.3698630136986298,3.4821428571428568,-1.1789924973204715,-0.4678362573099416,"비료, 농약 및 살균, 살충제 제조업"
63,조흥,2600,1.26861555432984,1.0983263598326358,1.7068273092369481,1.9597989949748744,기타 식품 제조업
64,종근당홀딩스,1630,4.942037827943868,3.832803008388777,3.1017369727047153,1.0631139819674336,의약품 제조업
65,지역난방공사,71320,2.1266295515059306,-0.7501463051304332,-0.228812813517557,1.0907080387360522,"증기, 냉·온수 및 공기조절 공급업"
66,코오롱인더,120110,0.582200057121515,0.8358507279623867,0.649997735199529,1.4108483746093934,화학섬유 제조업
67,크라운제과,264900,3.0655050016134235,1.5032679738562091,1.5067147068457254,1.5687583444592792,기타 식품 제조업
68,키다리스튜디오,20120,3.9145907473309607,5.8181818181818175,4.529616724738676,2.013422818791946,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
69,태경산업,15890,0.6895017793594307,1.1082291912284838,0.5453306066803,1.31852879944483,기초 화학물질 제조업
70,태양금속공업,4100,-0.08246289169873558,-0.5342831700801425,1.3121924548933843,-0.9759581052130446,자동차 신품 부품 제조업
71,포스코,5490,1.1839335533449942,0.2914352447221894,1.1743878809230228,1.5613217527165804,1차 철강 제조업
72,포스코강판,58430,0.6993006993006993,0.7548845470692718,1.2008733624454149,1.1185149928605425,1차 철강 제조업
73,필룩스,33180,1.2757605495583906,-0.8607594936708861,-0.537109375,0.09186954524575104,전자부품 제조업
74,한국공항,5430,-3.8054968287526423,-7.3216286888307796,-3.821169277799007,-2.59388308168796,기타 운송관련 서비스업
75,한국종합기술,23350,0.30656039239730226,0.4926108374384237,0.4143646408839779,1.6363636363636365,"건축기술, 엔지니어링 및 관련 기술 서비스업"
76,한국패러랠,168490,,,,,신탁업 및 집합투자업
77,한솔로지스틱스,9180,1.9553072625698324,2.5249169435215952,2.9889538661468484,1.0922330097087378,기타 운송관련 서비스업
78,한일철강,2220,-1.2541254125412542,-0.9427609427609428,-1.5429831006612784,0.8094186902133923,1차 철강 제조업
79,한창제지,9460,2.1379310344827585,2.6038001407459537,3.879598662207358,3.0880420499342964,"펄프, 종이 및 판지 제조업"
80,한화생명,88350,0.07100140437647534,0.08536571812781657,0.14266131968271129,-0.03624104335840063,보험업
81,현대건설,720,1.3183290000478525,1.2480435963767,1.2067849281367344,0.857898101936235,토목 건설업
82,현대건설기계,267270,0.44348655033779577,1.803039409289946,1.1647991496523318,0.5687161345215173,일반 목적용 기계 제조업
83,현대비앤지스틸,4560,0.8659712654989176,0.9324492333195192,2.5054466230936816,2.5239679123459204,1차 철강 제조업
84,현대엘리베이터,17800,1.5378416493183802,3.2935242192715672,2.797973121833003,3.098728548600014,일반 목적용 기계 제조업
85,현대차증권,1500,0.3526942215686901,0.4074679206184745,0.5680928163410228,-0.12147984538928767,금융 지원 서비스업
86,호전실업,111110,-1.1123071402942228,0.32526201662450305,2.5154939846882973,-1.4375561545372868,봉제의복 제조업
87,DB금융스팩9호,367360,,,,,금융 지원 서비스업
88,EDGC,245620,-6.921675774134791,-2.847571189279732,2.423263327948304,-1.7322834645669292,자연과학 및 공학 연구개발업
89,GST,83450,7.8,5.348133198789101,2.3230088495575223,3.1645569620253164,특수 목적용 기계 제조업
90,GS홈쇼핑,28150,6.895037329819938,9.06707450294953,8.115631691648822,10.40162454873646,텔레비전 방송업
91,IBKS제13호스팩,351340,,,,,금융 지원 서비스업
92,JW신약,67290,0.4273504273504274,0.41152263374485604,1.5463917525773196,-3.2547699214365884,의약품 제조업
93,KB오토시스,24120,1.1169024571854058,-0.9111617312072892,1.2546125461254614,2.955665024630542,자동차 신품 부품 제조업
94,KH바텍,60720,0.6701940035273368,-0.22018348623853207,1.1103400416377516,-0.3889537145079736,전자부품 제조업
95,NE능률,53290,0.9720534629404616,-8.530183727034121,0.2699055330634278,10.282776349614396,"서적, 잡지 및 기타 인쇄물 출판업"
96,SK5호스팩,337450,0.0,,,,금융 지원 서비스업
97,SK6호스팩,340350,,,0.0,0.0,금융 지원 서비스업
98,YW,51390,1.8214936247723132,1.4681892332789561,1.6694490818030048,1.2558869701726845,상품 종합 도매업
99,강스템바이오텍,217730,-12.205567451820128,-10.412147505422993,-9.11062906724512,-9.360730593607306,기초 의약물질 및 생물학적 제제 제조업
100,경남바이오파마,44480,0.6944444444444444,2.6143790849673203,-1.342281879194631,-10.06711409395973,고무제품 제조업
101,경창산업,24910,-1.1027963765261914,0.5528255528255528,0.7877196525954353,2.6495549575657207,자동차 신품 부품 제조업
102,골프존,215000,5.828571428571429,5.332829046898637,5.792796138135907,2.3499638467100508,소프트웨어 개발 및 공급업
103,국순당,43650,0.1492537313432836,1.1904761904761905,2.395833333333333,1.207729468599034,알코올음료 제조업
104,국일제지,78130,0.5199306759098787,0.3527336860670194,-0.8181818181818182,0.3401360544217687,기타 종이 및 판지 제품 제조업
105,그리티,204020,0.4580152671755726,3.7091988130563793,0.6768189509306259,-1.7713365539452497,봉제의복 제조업
106,나노브릭,286750,-2.247191011235955,0.5780346820809248,0.5714285714285714,1.2738853503184715,기초 화학물질 제조업
107,나노스,151910,2.509907529722589,-2.579666160849772,-1.1799410029498525,1.777059773828756,전자부품 제조업
108,네오리진,94860,-10.958904109589039,3.125,-10.344827586206897,-9.836065573770492,소프트웨어 개발 및 공급업
109,네오위즈,95660,9.359944941500345,11.528497409326425,9.529481834425251,7.68314472900536,소프트웨어 개발 및 공급업
110,네오티스,85910,1.992753623188405,0.5780346820809248,1.5444015444015444,2.604166666666667,자동차 신품 부품 제조업
111,네이처셀,7390,-3.536977491961415,-6.101694915254238,-6.862745098039216,-5.64516129032258,기초 의약물질 및 생물학적 제제 제조업
112,녹십자셀,31390,0.4599816007359706,0.2525252525252525,0.1694915254237288,0.1514004542013626,기초 의약물질 및 생물학적 제제 제조업
113,농우바이오,54050,2.3615635179153096,0.7001647446457989,0.5334427574887156,-1.8806214227309892,작물 재배업
114,뉴인텍,12340,0.2336448598130841,0.22935779816513766,0.0,0.8316008316008316,전자부품 제조업
115,대봉엘에스,78140,3.799185888738128,4.126547455295737,3.3149171270718236,-0.1483679525222552,의약품 제조업
116,대신밸런스제9호스팩,369370,,,,,금융 지원 서비스업
117,대유,290380,11.370262390670554,9.090909090909092,0.42105263157894735,-12.5,"비료, 농약 및 살균, 살충제 제조업"
118,대유에이피,290120,2.395209580838324,2.7586206896551726,3.6704730831973897,4.095238095238096,자동차 신품 부품 제조업
119,대주산업,3310,1.1583011583011582,1.3959390862944163,1.2903225806451613,1.965923984272608,동물용 사료 및 조제식품 제조업
120,대한그린파워,60900,-3.608247422680412,-11.244979919678713,-6.57439446366782,-5.190311418685121,기타 화학제품 제조업
121,대한약품,23910,4.751257685858022,3.5754824063564135,4.788732394366197,3.9145907473309607,의약품 제조업
122,동구바이오제약,6620,2.5735294117647056,4.342723004694836,2.097902097902098,0.0,의약품 제조업
123,디에이테크놀로지,196490,-4.878048780487805,-5.451936872309901,-6.2246278755074425,-3.2258064516129035,특수 목적용 기계 제조업
124,디에이피,66900,1.0372465818010372,-1.0561689870379258,2.389705882352941,1.4541929229277752,전자부품 제조업
125,디엔에이링크,127120,-10.884353741496598,-9.392265193370166,-9.34065934065934,-21.12676056338028,자연과학 및 공학 연구개발업
126,디엔에프,92070,,,3.0944625407166124,0.0,기타 화학제품 제조업
127,디지틀조선,33130,1.0152284263959392,1.5873015873015872,5.025125628140704,-0.5555555555555556,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
128,룽투코리아,60240,-2.3529411764705883,3.43980343980344,2.2058823529411766,-3.2745591939546603,소프트웨어 개발 및 공급업
129,링크제니시스,219420,-1.7543859649122806,12.727272727272727,17.142857142857142,18.33333333333333,소프트웨어 개발 및 공급업
130,메디톡스,86900,-3.00820419325433,-1.2260765550239234,-3.4990791896869244,-3.467862481315396,기초 의약물질 및 생물학적 제제 제조업
131,메이슨캐피탈,21880,-20.980926430517712,-2.097902097902098,6.451612903225807,0.0,기타 금융업
132,메탈라이프,327260,,,,0.0,전자부품 제조업
133,모두투어,80160,-0.6424965580541533,-4.7280122013218095,-3.9556962025316458,-2.0080321285140563,여행사 및 기타 여행보조 서비스업
134,모비스,250060,0.0,0.0,-2.1621621621621623,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
135,모트렉스,118990,1.3352408202193609,-1.0715242432360028,0.7462686567164178,1.745152354570637,자동차 신품 부품 제조업
136,미래SCI,28040,-2.7439024390243905,-3.79746835443038,-3.79746835443038,-3.79746835443038,상품 중개업
137,미스터블루,207760,9.006211180124225,10.810810810810812,17.78846153846154,1.5243902439024388,기타 정보 서비스업
138,미코바이오메드,214610,,0.0,,0.0,의료용 기기 제조업
139,바디텍메드,206640,3.3707865168539324,17.084282460136677,21.899441340782122,29.34010152284264,의료용품 및 기타 의약 관련제품 제조업
140,바이넥스,53030,1.1963406052076002,3.748231966053748,3.5367545076282942,2.7479892761394105,의약품 제조업
141,브랜드엑스코퍼레이션,337930,12.5,,5.065359477124184,0.0,기타 정보 서비스업
142,삼보판지,23600,2.4754500818330607,1.8665043619395416,1.7881705639614855,3.1619047619047618,"펄프, 종이 및 판지 제조업"
143,삼본전자,111870,-8.16326530612245,-7.943925233644858,-9.72972972972973,-12.947658402203855,영상 및 음향기기 제조업
144,삼아제약,9300,2.336448598130841,0.9696969696969696,0.0,1.3801756587202008,의약품 제조업
145,상지카일룸,42940,-1.4285714285714286,-2.2222222222222223,-3.723404255319149,-3.3663366336633667,건물 건설업
146,서암기계공업,100660,0.8720930232558141,1.4749262536873156,-1.8633540372670807,-2.0348837209302326,일반 목적용 기계 제조업
147,선진뷰티사이언스,86710,,0.0,0.0,0.0,기타 화학제품 제조업
148,성창오토텍,80470,-0.19305019305019305,-1.6236867239732569,0.9657594381035997,1.4018691588785046,자동차 신품 부품 제조업
149,세보엠이씨,11560,0.6835544833132288,1.0265486725663715,0.9303928325292902,-0.0683526999316473,건물설비 설치 공사업
150,세종메디칼,258830,2.0080321285140563,-0.4098360655737705,-1.1428571428571428,-1.5243902439024388,의료용 기기 제조업
151,셀바스헬스케어,208370,-1.2903225806451613,0.9615384615384616,2.702702702702702,2.898550724637681,의료용 기기 제조업
152,셀트리온제약,68760,0.9484802759215348,1.177199504337051,1.155148376817367,1.4685990338164252,의약품 제조업
153,소리바다,53110,-7.931034482758621,-10.830324909747294,-6.315789473684211,-7.094594594594594,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
154,스튜디오산타클로스,204630,-2.506265664160401,-6.1503416856492015,-0.8264462809917356,-0.8298755186721992,창작 및 예술관련 서비스업
155,스페코,13810,1.9723865877712032,12.952380952380947,5.990016638935107,0.9451795841209829,특수 목적용 기계 제조업
156,심텍,222800,1.6186200378071829,3.713110788582487,3.8032705649157585,1.9388024268003168,전자부품 제조업
157,쌍용정보통신,10280,-5.9459459459459465,-3.738317757009345,,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
158,썸에이지,208640,-90.32258064516128,-80.55555555555556,-66.66666666666666,-24.475524475524484,소프트웨어 개발 및 공급업
159,씨이랩,189330,,0.0,16.666666666666664,0.0,소프트웨어 개발 및 공급업
160,씨케이에이치,900120,-12.311358220810169,-11.627906976744184,0.36855036855036855,-0.8936170212765958,기타 금융업
161,아나패스,123860,-29.06178489702517,-3.333333333333333,2.736318407960199,-39.430894308943095,반도체 제조업
162,아이센스,99190,3.564727954971857,3.9566650965614696,4.112149532710281,2.676864244741874,의료용 기기 제조업
163,아이씨디,40910,3.748326639892905,6.612971598134803,12.535079513564082,-0.4799040191961607,특수 목적용 기계 제조업
164,아이씨케이,68940,-2.538071065989848,-6.832298136645963,-7.6923076923076925,-1.1695906432748535,전자부품 제조업
165,아이오케이,78860,0.43478260869565216,-0.7366482504604052,-2.4875621890547266,-9.274193548387096,"영화, 비디오물, 방송프로그램 제작 및 배급업"
166,아이원스,114810,0.5946935041171089,1.5656565656565655,2.2875816993464047,0.4711425206124853,특수 목적용 기계 제조업
167,아이즈비전,31310,-1.639344262295082,1.8092105263157896,3.0837004405286343,4.1312272174969635,전기 통신업
168,아이티센,124500,0.6890960680989056,2.0646020646020653,4.081632653061225,-2.062729584628426,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
169,알에프세미,96610,-1.8537590113285276,-3.0916844349680175,-3.3953997809419496,-16.645807259073838,반도체 제조업
170,알에프텍,61040,0.2449479485609308,1.3721185510428102,2.191011235955056,1.884422110552764,통신 및 방송 장비 제조업
171,애니플러스,310200,-3.4090909090909087,-2.824858757062147,-0.5208333333333333,0.9803921568627452,"영화, 비디오물, 방송프로그램 제작 및 배급업"
172,어보브반도체,102120,5.341246290801187,7.291666666666668,12.732919254658384,1.639344262295082,반도체 제조업
173,에스앤더블류,103230,-2.6415094339622645,1.1194029850746268,-1.3307984790874523,1.4,일반 목적용 기계 제조업
174,에스앤에스텍,101490,,,1.5273311897106108,0.0,전자부품 제조업
175,에스에너지,95910,0.9618941916389198,1.2553942722636329,-0.8522727272727272,-4.2155584528465875,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
176,에쎈테크,43340,-0.7731958762886598,1.96078431372549,-0.18587360594795535,0.5154639175257731,일반 목적용 기계 제조업
177,에이루트,96690,-0.4555808656036446,-1.9438444924406049,-2.7210884353741496,-0.8108108108108109,컴퓨터 및 주변장치 제조업
178,에이스토리,241840,-2.8571428571428568,-5.454545454545454,-2.358490566037736,1.8072289156626504,"영화, 비디오물, 방송프로그램 제작 및 배급업"
179,에이치엘비파워,43220,3.015075376884422,2.7568922305764407,1.0723860589812333,-0.5319148936170213,특수 목적용 기계 제조업
180,엑세스바이오,950130,-1.5490533562822721,1.82328190743338,2.7166882276843465,57.76614310645725,의료용품 및 기타 의약 관련제품 제조업
181,엑스큐어,70300,-1.7857142857142856,0.0,-3.4090909090909087,-2.898550724637681,소프트웨어 개발 및 공급업
