,회사이름,회사코드,옥수치19/12,옥수치20/03,옥수치20/06,옥수치20/09
551,한국기업평가,034950,8.745247148288973,20.634920634920633,51.83098591549295,15.463917525773196
552,한국바이오젠,318000,7.103825136612022,3.932584269662921,2.2222222222222223,6.122448979591836
553,한국비엔씨,256840,4.477611940298507,1.4450867052023122,1.1337868480725624,1.2170385395537524
554,한국아트라스비엑스,023890,2.9477891581314015,3.1272210376687988,4.775655264326966,3.7893384714193963
555,한국알콜,017890,4.104477611940299,8.205128205128204,7.707910750507099,7.571138211382114
556,한국전자금융,063570,1.1993382961124897,0.25020850708924103,1.3750954927425516,2.140077821011673
557,한국정보인증,053300,7.575757575757576,10.989010989010989,10.408921933085502,8.51063829787234
558,한국정보통신,025770,3.231017770597738,2.698237885462555,3.0317385125532925,3.296146044624747
559,한국팩키지,037230,1.837270341207349,1.3850415512465373,1.8276762402088773,0.7317073170731708
560,한글과컴퓨터,030520,2.652926989695242,3.180914512922465,5.901356881326728,2.791085190585295
561,한일단조,024740,0.7977475363679024,-0.09237875288683603,-2.4245423057892133,-0.29615004935834155
562,한컴위드,054920,7.662835249042145,-1.9230769230769231,-0.3048780487804878,4.154302670623145
563,한탑,002680,-4.525386313465784,-0.8629989212513484,-3.8883349950149553,0.09861932938856016
564,현진소재,053660,-20.82912032355915,-8.94308943089431,-4.451038575667656,-3.563941299790356
565,형지I&C,011080,4.430379746835443,-4.597701149425287,-1.6826923076923077,-4.358974358974359
566,휴네시온,290270,32.5,-18.0327868852459,8.75,-1.4084507042253522
567,휴맥스홀딩스,028080,57.89473684210527,-28.901734104046245,-432.0,-118.42105263157893
568,흥국에프엔비,189980,-0.1531393568147014,0.0,2.361111111111111,1.7518248175182483
569,구스앤홈,329050,0.0,,,
570,노드메이슨,317860,0.0,,,
571,대주이엔티,114920,0.0,,,
572,디피코,163430,0.0,,,
573,래몽래인,200350,0.0,,,
574,로보쓰리,238500,0.0,,,
575,메디안디노스틱,233250,0.0,,,
576,미애부,225850,0.0,,,
577,바이오시네틱스,281310,0.0,,,
578,바이옵트로,222160,,0.0,,
579,비플라이소프트,148780,0.0,,,
580,썬테크,217320,0.0,,,
581,앙츠,267810,0.0,,,
582,에이치엔에스하이텍,044990,0.0,,,
583,오션스톤,329020,0.0,,,
584,이노벡스,279060,0.0,,,
585,테크엔,308700,0.0,,,
586,테크트랜스,258050,0.0,,,
587,티케이씨,191600,0.0,,,
588,틸론,217880,0.0,,,
589,휴럼,284420,0.0,,,
590,BGF리테일,282330,3.2424948994462257,1.3687481503403374,3.223474992772478,4.162576084822305
591,BNK금융지주,138930,0.06563001440776381,0.19540402152859065,0.21269175236680563,0.17381859659192045
592,DRB동일,004840,1.2830924151372423,0.9407948094079481,0.5224132119986519,0.522677457427078
593,GS건설,006360,2.0876276854014932,1.812880996554466,1.8719882079482966,2.4090422531969016
594,HDC아이콘트롤스,039570,5.240641711229946,3.8387715930902107,4.083405734144222,2.26537216828479
595,KPX케미칼,025000,4.002208114821971,3.50381463690308,3.1350717843539404,4.178591871780195
596,KTis,058860,1.4925373134328357,3.2322227747389363,2.0463112547119007,1.7647058823529411
597,LG상사,001120,0.04365242399342646,1.2094330933856856,0.7368318661543699,0.803443989133938
598,MH에탄올,023150,0.8424994149309618,-1.1994355597365944,1.2602100350058343,0.5161895823557016
599,SBS,034120,4.026762482963697,-0.7873015873015874,0.21119324181626187,4.950911640953716
600,SBS미디어홀딩스,101060,3.6036036036036037,-2.6785714285714284,-1.1350737797956867,-0.47114252061248524
601,SK텔레콤,017670,0.5835018007763267,1.1043824234977473,1.2812836359229876,1.3018113723936764
602,강원랜드,035250,4.071392276422764,-11.565131253095592,-6.3447432762836184,-3.9631167562286276
603,교보증권,030610,0.18568318606735817,-0.05334422917588841,0.5683599055519569,0.4693329912227247
604,국제약품,002720,0.338409475465313,5.0538525269262635,0.962962962962963,0.8571428571428572
605,금양,001570,0.6227296315516346,1.4318706697459584,0.46210720887245843,0.287494010541447
606,넥센타이어,002350,1.307147037783703,0.8116831240213467,-0.7415745216182216,0.1918496956866896
607,녹십자홀딩스,005250,-1.2456534178440952,0.2410260824653525,0.41223352047426487,1.9619748776137529
608,농심홀딩스,072710,3.0569948186528495,4.890196966266696,4.701834862385321,3.145258103241297
609,다스코,058730,-1.9277108433734942,-1.1583011583011582,1.570048309178744,-1.9662921348314606
610,대교,019680,1.941544885177453,-0.38918476034412125,-2.3991935483870965,-1.6211941478845395
611,대림건설,001880,8.12843505929997,16.623067776456597,12.994667415099634,7.317073170731707
612,대웅제약,069620,0.3130364535999192,0.5704390343282062,-0.33444816053511706,0.6105132450331126
613,더존비즈온,012510,5.556825977589756,3.6400178651183563,3.7566702241195307,3.5252901248084085
614,덕성,004830,1.4513788098693758,2.316076294277929,0.7473841554559043,3.337783711615487
615,동방아그로,007590,-3.30188679245283,6.670281995661605,2.013422818791946,-1.6848364717542121
616,동서,026960,6.053683609366076,6.267806267806268,4.88075429839157,5.070883315158124
617,동성코퍼레이션,102260,1.132417333534652,2.5607449439837042,2.701848633275399,3.3275780882122117
618,동아쏘시오홀딩스,000640,1.9093802091225944,1.328502415458937,2.111210228962236,2.5681950087057457
619,동양,001520,-0.8260196179659267,-0.7245096306767981,0.8765898934341699,-0.4178272980501393
620,동양생명,082640,-0.11138801346161273,0.24759072897107692,0.0738910501290903,0.059230625350707646
621,동원산업,006040,0.8705923527867705,2.6695187165775405,4.113039893738836,4.238326450968826
622,디아이,003160,-2.1080368906455864,-2.9465930018416207,3.524729960204662,3.642172523961661
623,디와이,013570,0.1855287569573284,1.5314632297194846,1.2040753318925594,1.673121611154144
624,디피씨,026890,2.171767028627838,6.759443339960239,4.1965199590583415,7.469654528478058
625,롯데정밀화학,004000,4.3808834178131795,4.44948525562729,3.0173564753004007,2.2395157803718115
626,롯데푸드,002270,0.09874105159219945,0.7983870967741936,1.3079222720478325,1.9024212634261788
627,맥쿼리인프라,088980,,,,
628,메타랩스,090370,-1.6969696969696972,0.9478672985781991,0.0,0.5753739930955121
629,명문제약,017180,-3.136165144898769,-1.6148566814695196,-4.682967260671363,-1.9532908704883227
630,모토닉,009680,0.5922165820642978,2.575107296137339,0.931098696461825,3.787878787878788
631,미래에셋맵스리츠,357250,,,,inf
632,미원화학,134380,2.914389799635701,3.8135593220338984,4.387417218543047,3.887510339123242
633,범양건영,002410,2.138364779874214,2.1052631578947367,2.560646900269542,3.465982028241335
634,베트남개발1,096300,,,,
635,빙그레,005180,-0.40387722132471726,1.488657844990548,5.975473801560758,4.588364434687157
636,삼성바이오로직스,207940,4.214755583566392,2.4691358024691357,3.1375735066542862,2.2163816099168367
637,삼성에스디에스,018260,6.44842446526707,3.5488484898737584,4.085489968013958,4.392749365469553
638,삼성증권,016360,0.2555505535435522,0.039568131826626836,0.30903678867728407,0.529062545911076
639,삼성카드,029780,0.3916496482868164,0.6755452615325227,0.639417765936708,0.7076973308301363
640,삼양통상,002170,11.315417256011315,6.473829201101928,10.379241516966067,9.73111395646607
641,삼영무역,002810,1.3692162417374882,2.299368800721371,2.564102564102564,3.1818181818181817
642,삼정펄프,009770,4.852941176470589,6.534090909090909,5.89041095890411,3.8356164383561646
643,샘표식품,248170,2.3220595658758203,5.196078431372549,7.557289127254998,7.342817806333181
644,서연이화,200880,0.8484092326887087,-0.6309341500765697,-0.7093488541287741,1.7601962588163138
645,성보화학,003080,0.0,,-0.8307372793354102,-2.49003984063745
646,세아제강,306200,0.34312241396710064,2.1743486973947896,1.2602003925214338,1.839272651269725
647,센트랄모텍,308170,0.7987220447284344,1.0903426791277258,0.5795574288724974,0.10126582278481014
648,솔루스첨단소재,336370,14.666666666666666,4.137492043284532,3.9893617021276597,4.958145524790727
649,송원산업,004430,1.0084860410773584,2.159646820188522,1.9457122267595484,1.9527870473365467
650,신성이엔지,011930,0.8422416585681892,1.5644955300127712,1.0442260442260443,1.0802469135802468
651,신세계인터내셔날,031430,2.3166435358172306,1.300531050178823,-0.2705334920463153,0.7200905256660837
652,신세계푸드,031440,0.8028545941123997,-0.5949724825226833,0.3072983354673495,0.515877565057893
653,신화실업,001770,0.0,0.0,-0.8695652173913043,0.0
654,씨아이테크,004920,-1.593625498007968,-5.019305019305019,0.0,-3.896103896103896
655,아세아시멘트,183190,1.7763541059988353,-0.3518236190922951,1.540004720320982,1.433093525179856
656,애경산업,018250,5.415986949429037,3.954802259887006,-0.3967043027158987,2.3415191319246147
657,에이플러스에셋,244920,0.0,5.12280701754386,3.942953020134228,4.73970473970474
658,엔에이치엔,181710,1.2694958287994198,2.035092765712642,1.909998553031399,1.9201121233356693
659,유니켐,011330,3.1501340482573728,2.5688073394495414,1.465002712967987,1.3206768468840282
660,유양디앤유,011690,-1.3784461152882206,-3.146374829001368,-1.9867549668874174,0.28776978417266186
661,유화증권,003460,-0.03350083752093803,-0.35171862509992,0.9331727874774232,0.2122176747006215
662,이구산업,025820,-0.9923664122137404,0.3144654088050315,-0.6050826946349335,0.9541984732824428
663,이월드,084680,1.2893356643356644,-0.5965532479010163,-1.0869565217391304,-0.6953790937640197
664,일성신약,003120,0.040766408479412965,0.04079967360261118,-0.20627062706270624,-0.16583747927031509
665,제이에스코퍼레이션,194370,0.9781790820165538,1.0108303249097472,0.49435028248587576,0.31209362808842656
666,제이준코스메틱,025620,-36.737400530503976,-3.643724696356275,0.3875968992248062,-7.906295754026354
667,조비,001550,-0.22346368715083798,1.36986301369863,3.482142857142857,-1.1789924973204717
668,조선선재,120030,12.956810631229235,11.349693251533742,11.501597444089457,7.9470198675496695
669,종근당바이오,063160,1.971954425942156,1.3660104459622338,1.4728096676737161,0.4596888260254597
670,지누스,013890,4.912863070539419,3.969335604770017,4.448563484708063,4.094469499169238
671,진양화학,051630,-2.840909090909091,-0.28653295128939826,0.8695652173913043,0.2785515320334262
672,케이탑리츠,145270,154.54545454545453,57.57575757575758,56.25,65.625
673,코람코에너지리츠,357120,,,,1212.5
674,코스모신소재,005070,-0.5303760848601736,0.7515265382808831,0.8487654320987654,1.3247691690084302
675,코웨이,021240,1.7576354679802957,5.427265267846677,6.613508442776736,6.50262264733107
676,쿠쿠홈시스,284740,3.7472845763939175,4.771059070255156,8.858131487889272,6.665564009262321
677,키위미디어그룹,012170,-18.6046511627907,-7.4324324324324325,-11.848341232227488,-2.3255813953488373
678,태평양물산,007980,0.3755476736907991,0.0780792504391958,-1.455449059282925,2.872598395821675
679,테이팩스,055490,1.6630513376717282,1.8234865061998542,2.824858757062147,4.051863857374392
680,텔코웨어,078000,6.870229007633588,-8.16326530612245,-0.28328611898017,4.297994269340974
681,티와이홀딩스,363280,,,,-0.08216926869350863
682,팜스코,036580,-0.6600660066006601,1.4617780972921162,1.8719446762847265,0.3387237762237762
683,퍼시스,016800,6.2055591467356175,4.158907510862818,3.27132777421424,4.431960049937578
684,풍산홀딩스,005810,0.39336892385501543,-0.2695417789757413,-0.21373230029388193,2.3498694516971277
685,하이스틸,071090,-0.6060606060606061,-0.1551991722710812,-0.7767995857068877,0.4639175257731959
686,하이트진로,000080,1.0777851021753462,1.8416387630490447,1.7772083702900694,2.0811789038262667
687,한국석유공업,004090,-0.08058017727639001,0.8237232289950577,2.4721878862793574,1.9575177009579343
688,한국수출포장공업,002200,1.935719503287071,1.6733357584576212,1.465201465201465,0.6222547584187409
689,한국자산신탁,123890,36.35294117647059,34.23817863397548,23.430493273542602,19.743040685224837
690,한국주강,025890,-3.608247422680412,-0.49261083743842365,0.24630541871921183,0.2518891687657431
691,한국콜마홀딩스,024720,8.171296296296296,6.62612707066471,7.3081372927111445,4.632310364794441
692,한국항공우주,047810,1.8932287224970152,1.5863873089015288,1.446193109315185,0.5235602094240838
693,한라홀딩스,060980,3.3242009132420094,3.114372650796492,-3.4297001256958164,7.880386983289359
694,한미사이언스,008930,1.615508885298869,1.8352365415986949,2.524834437086093,3.05002033346889
695,한샘,009240,2.906509509777659,2.2754491017964074,2.924430641821946,3.1616862326574173
696,한솔홀딩스,004150,-1.288244766505636,0.9044435705859222,1.5295576684580405,0.16148566814695195
697,한신기계공업,011700,1.2448132780082988,1.10803324099723,1.293103448275862,1.1661807580174928
698,한화,000880,0.4381679389312977,1.0893094057677537,1.848526304533001,2.348017361008592
699,한화에어로스페이스,012450,0.47205336489321637,0.04027183488547697,0.8760545100584036,1.1670792079207921
700,현대자동차,005380,1.3793021754452466,0.9929135080146901,0.6843573961725605,-0.3631679634471098
701,현대퓨처넷,126560,1.4893105933221236,2.5996112730806606,2.840352595494613,1.9226147560682527
702,효성 ITX,094280,2.532617037605526,2.813852813852814,2.7234636871508378,3.115727002967359
703,휴니드테크놀러지스,005870,-0.5,-0.21654395842356,-0.9962640099626401,-0.255863539445629
704,EMW,079190,-2.4154589371980677,-3.117505995203837,-6.091370558375635,-3.571428571428571
705,JTC,950170,0.83281282531751,-1.1319011319011318,-4.148421295229316,-3.4145116746171227
706,KCC건설,021320,2.2888850355470782,4.1732461087299795,3.894080996884735,1.5888208269525268
707,KCI,036670,5.190839694656488,6.223479490806223,6.8364611260053625,4.1610738255033555
708,KD,044180,-1.02880658436214,-0.11013215859030838,-10.429447852760736,-5.70902394106814
709,KG ETS,151860,1.1734028683181226,4.498044328552804,2.5557011795543905,2.679658952496955
710,KG모빌리언스,046440,3.0373831775700935,1.7823988117341254,2.2458857696030976,3.4604904632152587
711,NEW,160550,0.9391992090954029,-0.6053935057787562,-0.7083825265643447,2.64861683343143
712,SBI핀테크솔루션즈,950110,5.405405405405405,5.555555555555555,5.95903165735568,11.296296296296296
713,SGA솔루션즈,184230,-19.62962962962963,-4.780876494023905,5.6521739130434785,-0.4444444444444444
714,SM Life Design,063440,2.3166023166023164,-4.8034934497816595,2.0325203252032518,-0.38022813688212925
715,W홀딩컴퍼니,052300,-1.9736842105263157,-0.6802721088435374,0.6134969325153374,0.0
716,교보8호스팩,307280,0.0,0.0,0.0,0.0
717,교보9호스팩,331520,,,0.0,0.0
718,국전약품,307750,0.0,,,
719,나노신소재,121600,1.8105849582172702,0.7853403141361256,0.5277044854881267,0.2570694087403599
720,나인테크,267320,3.79746835443038,2.9197080291970803,1.3059701492537312,2.5044722719141324
721,네패스아크,330860,9.458428680396644,,0.0,
722,넥스트아이,137940,-2.0648967551622417,-0.6134969325153374,-5.007363770250368,-4.615384615384616
723,넥슨지티,041140,-9.950859950859952,3.0360531309297913,2.524271844660194,0.0
724,노터스,278650,7.591623036649215,5.994550408719346,4.314720812182741,3.325942350332594
725,누리플랜,069140,1.2974976830398517,1.5917602996254683,2.1004566210045663,0.18165304268846502
726,뉴프라이드,900100,1.833976833976834,-1.572617946345976,-1.6159695817490494,0.5830903790087464
727,다산네트웍스,039560,-2.021478205938092,-2.9381965552178317,0.6416426050689766,0.9977470228516253
728,다원시스,068240,0.176522506619594,1.1494252873563218,2.186234817813765,0.10598834128245893
729,대명소노시즌,007720,-1.0269576379974326,-1.4588859416445623,0.5076142131979695,0.37267080745341613
730,대성미생물,036480,2.406417112299465,2.763819095477387,2.9268292682926833,1.1494252873563218
731,대원산업,005710,2.9945170814002533,-0.26064291920069504,1.1894273127753305,0.5661005661005661
732,더블유에스아이,299170,0.0,,,
733,덕신하우징,090410,-0.3795066413662239,0.6024096385542169,-3.119429590017825,-3.0120481927710845
734,데일리블록체인,139050,-0.10582010582010583,0.2157497303128371,1.7671517671517671,0.6042296072507553
735,덴티스,261200,1.555023923444976,-0.572737686139748,-2.4475524475524475,-1.8648018648018647
736,동신건설,025950,-3.896103896103896,0.0,3.313253012048193,0.9259259259259258
737,동일기연,032960,-1.7699115044247788,0.0,1.9762845849802373,-2.127659574468085
738,듀오백,073190,-4.615384615384616,1.1673151750972763,3.125,1.639344262295082
739,드림어스컴퍼니,060570,-3.9312039312039313,-1.992966002344666,-4.634994206257242,-4.618937644341801
740,디지아이,043360,-5.454545454545454,-1.1111111111111112,-0.43103448275862066,0.8771929824561403
741,디지털대성,068930,0.9825327510917031,0.3232758620689655,5.07399577167019,10.218978102189782
742,디티앤씨,187220,0.6512301013024602,-0.708215297450425,1.6404647983595353,-0.337609723160027
743,라이브플렉스,050120,-0.6589147286821705,0.3454231433506045,0.2747833439019235,0.24416711882799783
744,램테크놀러지,171010,0.21645021645021645,3.1372549019607843,-0.9784735812133072,1.3282732447817838
745,러셀,217500,3.9755351681957185,3.076923076923077,3.954802259887006,5.64516129032258
746,레고켐바이오,141080,-4.377104377104377,-11.146496815286625,7.756232686980609,-12.47216035634744
747,레몬,294140,-1.411764705882353,0.23121387283236997,21.830985915492956,0.0
748,로보스타,090360,-2.511078286558346,-3.273322422258593,-0.5813953488372093,-4.821428571428572
749,리드코프,012700,45.42253521126761,63.31877729257642,80.55555555555556,81.11111111111111
750,메디콕스,054180,-0.21413276231263384,-0.21645021645021645,-1.6528925619834711,-2.857142857142857
751,메디포스트,078160,-4.070305272895467,-0.0881057268722467,-0.1762114537444934,-1.511111111111111
752,미래컴퍼니,049950,-5.082417582417582,-5.692108667529108,-5.696969696969697,-4.315659679408138
753,바이브컴퍼니,301300,0.0,,0.0,
754,바이오니아,064550,-6.2157221206581355,-0.8605851979345954,41.9397116644823,51.77045177045178
755,베뉴지,019010,0.8286088094199738,-0.24213075060532688,0.6330544879041375,0.04577706569008926
756,베셀,177350,-3.4782608695652173,0.2985074626865672,-5.208333333333334,2.6194144838212634
757,보라티알,250000,1.4184397163120568,2.9197080291970803,2.3255813953488373,0.9111617312072893
758,부방,014470,-1.057934508816121,-0.05192107995846314,-0.6396588486140725,0.2669514148424987
759,브리지텍,064480,0.0,1.0,1.3636363636363635,1.5151515151515151
760,삼진엘앤디,054090,-0.8683068017366137,-0.5904059040590406,0.804093567251462,1.5930485155684286
761,삼천리자전거,024950,-5.777777777777778,1.5182186234817814,7.685810810810811,3.7132987910189987
762,삼현철강,017480,2.323503127792672,1.0820559062218216,1.2601260126012601,1.6559337626494939
763,서산,079650,-1.8612521150592216,-3.4608378870673953,-5.048543689320388,-5.088062622309197
764,서진오토모티브,122690,0.3007699711260828,-0.4331683168316832,-0.5393878575012544,0.4263857536995234
765,성우테크론,045300,1.5,2.512562814070352,2.682926829268293,0.46403712296983757
766,성우하이텍,015750,0.7688738649168159,-0.5795062472783304,-0.4286853648810315,0.347682119205298
767,세운메디칼,100700,2.4154589371980677,5.269461077844311,4.590570719602978,5.032258064516129
768,솔고바이오,043100,-7.249466950959488,0.7782101167315175,-0.7619047619047619,-0.9541984732824428
769,솔본,035610,-5.6672760511883,-0.5725190839694656,17.90235081374322,-0.38461538461538464
770,슈펙스비앤피,058530,0.9958506224066389,-0.7017543859649122,2.974628171478565,-0.43668122270742354
771,슈피겐코리아,192440,7.712590639419907,8.088714938030005,5.695228322216521,22.373434948285247
772,스카이이앤엠,131100,-11.214953271028037,-13.079019073569482,-10.555555555555555,-9.30232558139535
773,스킨앤스킨,159910,-39.516129032258064,2.027027027027027,0.48543689320388345,0.5194805194805194
774,시공테크,020710,10.431654676258994,2.1235521235521233,1.0309278350515463,1.1737089201877933
775,시큐브,131090,36.75213675213676,-1.0752688172043012,10.0,4.545454545454546
776,신도기연,290520,11.538461538461538,0.0,-0.8658008658008658,-1.4989293361884368
777,신테카바이오,226330,-60.0,-50.0,-43.90243902439025,-39.53488372093023
778,실리콘웍스,108320,6.182531894013739,2.775800711743772,2.129120879120879,8.874656907593778
779,쎄노텍,222420,-1.5950920245398774,-0.6024096385542169,0.1176470588235294,-0.9478672985781991
780,쎄미시스코,136510,-7.664233576642336,-6.7924528301886795,-5.058365758754864,-7.6923076923076925
781,씨엔플러스,115530,-0.5405405405405406,-1.2295081967213115,-1.7647058823529411,1.1204481792717087
782,씨엠에스에듀,225330,2.518891687657431,3.8560411311053984,4.1558441558441555,0.261437908496732
783,씨큐브,101240,1.9607843137254901,2.423469387755102,1.4157014157014158,0.8928571428571428
784,아비코전자,036010,-4.055944055944056,-0.3870967741935484,0.547945205479452,1.06951871657754
785,아이디피,332370,0.0,3.4090909090909087,,2.7777777777777777
786,아이톡시,052770,-30.0,-47.368421052631575,-11.11111111111111,0.0
787,아진산업,013310,1.005796113194681,0.7965588657001752,-0.11686143572621034,0.9488581537471856
788,아프리카TV,067160,6.529516994633274,6.65024630541872,8.218125960061444,9.93566833452466
789,알체라,347860,0.0,,0.0,0.0
790,알티캐스트,085810,-1.583710407239819,-2.723146747352496,0.16722408026755853,-2.13903743315508
791,애니젠,196300,-3.91304347826087,-3.71900826446281,0.8298755186721992,-0.4166666666666667
792,액션스퀘어,205500,-4.807692307692308,1.5873015873015872,-11.475409836065573,-5.084745762711865
793,앤디포스,238090,2.509907529722589,2.348993288590604,-1.3100436681222707,6.1845861084681255
794,앱클론,174900,-5.46448087431694,-10.052910052910052,-10.096153846153847,-5.164319248826291
795,에스와이,109610,-0.4865390853065196,-1.069682151589242,0.0942507068803016,-0.7605820105820106
796,에스트래픽,234300,9.338929695697797,-6.57030223390276,-4.3173862310385065,-2.494061757719715
797,에스퓨얼셀,288620,2.2346368715083798,1.384083044982699,0.9523809523809524,0.9478672985781991
798,에이비엘바이오,298380,-155.6701030927835,-179.56989247311827,-160.5263157894737,-155.44554455445544
799,에이스침대,003800,3.4219596258000986,1.6738402678144428,4.323308270676692,1.9585253456221197
800,에이아이비트,039230,3.65296803652968,0.20876826722338201,0.2518891687657431,-3.1884057971014492
801,에이치시티,072990,2.2950819672131146,3.577235772357724,3.9764359351988214,4.71976401179941
802,에이텍티앤,224110,2.1538461538461537,1.0144927536231882,2.237762237762238,-1.0769230769230769
803,에이팸,073070,-3.511705685618729,-6.5420560747663545,-4.7713717693836974,-6.090373280943026
804,엑셈,205100,19.727891156462583,1.694915254237288,2.801120448179272,8.991825613079019
805,엔브이에이치코리아,067570,1.5012254901960784,0.3372434017595308,1.3504009002672668,0.8106543138390272
806,엔지켐생명과학,183490,-10.0,-11.363636363636363,-8.985507246376812,-15.01416430594901
807,엔케이맥스,182400,-6.066066066066067,-4.815695600475625,-7.289156626506024,-6.49666059502125
808,엔텔스,069410,14.901960784313726,4.3478260869565215,-1.6483516483516485,1.1235955056179776
809,엘디티,096870,-13.88888888888889,1.4492753623188406,-2.666666666666667,7.6923076923076925
810,엘컴텍,037950,1.5901060070671376,-1.215277777777778,-3.423423423423423,-1.0683760683760684
811,영림원소프트랩,060850,0.0,9.036144578313253,,12.0
812,예스티,122640,-18.13627254509018,0.0,1.9447287615148412,-0.43103448275862066
813,오스테오닉,226400,3.6175710594315245,-1.5345268542199488,-2.3195876288659796,1.0204081632653061
814,오텍,067170,-0.7548845470692718,0.38568673666166703,1.1396561715279119,0.4590818363273453
815,와이즈버즈,273060,0.0,,,2.0588235294117645
816,원익머트리얼즈,104830,2.744546094299789,3.759136790810999,3.954994885782475,4.466084620550705
817,원풍,008370,1.6483516483516485,1.9642857142857142,3.4220532319391634,3.1192660550458715
818,웹젠,069080,12.39460370994941,8.465608465608465,12.605687932359725,29.733424470266574
819,위닉스,044340,2.167316861725184,3.3344792024750776,4.777298850574713,7.432662802591204
820,위메이드,112040,-3.604240282685512,2.1011162179908074,-2.2525597269624575,-6.852248394004283
821,유비벨록스,089850,1.7503454629203132,0.6858710562414266,2.1998166819431715,2.1139705882352944
822,유비쿼스,264450,7.82608695652174,8.72340425531915,11.930585683297181,10.940919037199125
823,유안타제4호스팩,313750,100.0,0.0,0.0,0.0
824,유진테크,084370,-0.5148741418764302,0.17045454545454544,0.391717963066592,7.392197125256674
825,이건홀딩스,039020,0.1654533421575116,0.4229017566688354,0.5309128275389622,0.8461131676361713
826,이노와이어리스,073490,6.537890044576524,8.097165991902834,5.909797822706065,3.5168195718654434
827,이녹스첨단소재,272290,4.6300124018189335,2.269807280513919,2.792181890706023,7.27136431784108
828,이랜텍,054210,1.0112684195319273,-0.7279590186033971,-0.30557677616501144,3.672316384180791
829,이미지스,115610,-82.0,-9.58904109589041,-13.953488372093023,-14.285714285714285
830,이수앱지스,086890,-11.63575042158516,-6.688963210702341,-4.90506329113924,-2.7777777777777777
831,인산가,277410,4.276315789473684,3.0864197530864197,2.717391304347826,4.176904176904177
832,인성정보,033230,2.643455834945197,-0.5355776587605203,-0.14255167498218105,0.7462686567164178
833,인탑스,049070,6.514140451223388,3.1610942249240126,1.6885007278020379,4.760609357997823
834,인텔리안테크,189300,1.3888888888888888,-2.26537216828479,2.329075882794891,-0.1554001554001554
835,자안,221610,-9.649122807017543,-8.016877637130802,-11.285266457680251,-3.316326530612245
836,재영솔루텍,049630,-2.245388933440257,0.41050903119868637,-0.26785714285714285,0.7377049180327869
837,제낙스,065620,-9.595959595959595,-8.264462809917356,-6.896551724137931,-4.40251572327044
838,제이앤티씨,204270,20.760330578512395,10.85613415710503,7.03125,5.570032573289902
839,제이티,089790,3.684210526315789,5.88235294117647,2.952029520295203,1.3289036544850499
840,지더블유바이텍,036180,7.063197026022305,-1.0869565217391304,1.6129032258064515,0.425531914893617
841,진바이오텍,086060,0.7832898172323759,0.4807692307692308,-0.8888888888888888,1.1520737327188941
842,진성티이씨,036890,3.1237155774763665,2.649268485567418,1.69419737399407,1.853448275862069
843,카이노스메드,284620,0.0,,-215.3846153846154,-233.33333333333334
844,캐리소프트,317530,-7.936507936507936,-2.8368794326241136,-4.191616766467066,-3.3557046979865772
845,캔서롭,180400,-9.00900900900901,-16.8141592920354,-8.47457627118644,-11.627906976744185
846,캠시스,050110,-2.1763708309779535,2.196908055329536,-3.7230340988169797,3.811865969873963
847,케이비제18호스팩,323940,0.0,0.0,,
848,케이엠더블유,032500,-0.3794037940379404,2.4255788313120177,6.727828746177369,1.9986675549633577
849,케이피에프,024880,0.6124532153793808,0.7652280379553107,0.5747126436781609,-0.2922077922077922
850,코닉글로리,094860,0.0,-10.95890410958904,3.125,-10.344827586206897
851,코드네이처,078940,2.8169014084507045,-2.293577981651376,-4.166666666666666,0.43668122270742354
852,코디엠,224060,-2.9850746268656714,-9.66183574879227,-8.571428571428571,-4.712041884816754
853,코리아에셋투자증권,190650,0.2588094764085208,1.2009890498057225,0.23036337965371181,0.9604043807919124
854,코미코,183300,3.4201123021949975,4.39940682155215,4.042348411934552,5.568664464369986
855,코이즈,121850,-0.28653295128939826,-2.3880597014925375,-0.8823529411764706,0.5899705014749262
856,큐브앤컴퍼니,043090,-31.11111111111111,-12.307692307692308,-8.695652173913043,-14.285714285714285
857,키이스트,054780,-1.2364760432766615,3.4090909090909087,-1.2658227848101267,-3.90625
858,탑엔지니어링,065130,1.4885496183206106,-4.113345521023766,0.36339610175090853,1.1920103092783505
859,태웅로직스,124560,3.6450079239302693,4.619565217391304,6.064516129032258,4.822043628013777
860,텔콘RF제약,200230,-2.321724709784411,-6.896551724137931,3.9076376554174073,1.1173184357541899
861,토비스,051360,2.887352582350549,1.5761094981335544,-2.7369281045751634,0.4649360712901976
862,티라유텍,322180,8.284023668639055,-12.422360248447205,-10.112359550561797,8.333333333333332
863,티엘비,356860,0.0,,0.0,4.651162790697675
864,파라다이스,034230,0.44255683643242083,0.1732226632984482,-1.6198900658876632,-1.1616180480334664
865,파버나인,177830,-0.5106382978723404,1.0,0.3404255319148936,3.765690376569038
866,파워넷,037030,-0.21097046413502107,2.7237354085603114,2.1015761821366024,4.320987654320987
867,팍스넷,038160,-19.158878504672895,-9.090909090909092,-6.719367588932807,-10.0
868,프로텍,053610,4.205607476635514,0.33641715727502103,1.5873015873015872,3.6009002250562636
869,피에스케이,319660,2.293577981651376,6.7922657411998015,3.6478599221789887,1.801278326554329
870,픽셀플러스,087600,-8.558558558558559,0.38461538461538464,0.0,1.36986301369863
871,필옵틱스,161580,-3.882915173237754,1.9308943089430894,3.753086419753086,-1.105583195135434
872,하나금융14호스팩,332710,,,,
873,하나금융16호스팩,343510,,,,
